51573 	3 
51581 	3 
51627 	4 
51628 	2 
51629 	3 
51633 	3 
51636 	4 
51639 	4 
51642 	3 
51644 	2 
51655 	3 
51656 	2 
51701 	3 
51704 	4 
51705 	3 
51707 	4 
51708 	4 
51709 	2 
51711 	3 
51716 	3 
51717 	4 
51720 	3 
51722 	4 
51730 	3 
51747 	4 
51765 	3 
51777 	2 
51802 	4 
51810 	4 
51811 	3 
51814 	3 
51815 	3 
51818 	3 
51826 	4 
51827 	4 
51828 	2 
51829 	4 
51839 	2 
51848 	3 
51855 	3 
51886 	2 
51931 	3 
52101 	3 
52112 	4 
52118 	3 
52203 	2 
52211 	3 
52267 	2 
52313 	4 
52323 	2 
52378 	3 
52418 	2 
52424 	3 
52436 	3 
52446 	3 
52447 	3 
52495 	2 
52515 	4 
52533 	2 
52546 	4 
52557 	4 
52575 	4 
52576 	3 
52602 	3 
52607 	4 
52633 	3 
52643 	4 
52645 	3 
52652 	2 
52656 	4 
52657 	3 
52661 	3 
52674 	3 
52675 	3 
52679 	4 
52681 	2 
52707 	3 
52713 	3 
52737 	3 
52745 	4 
52749 	3 
52754 	3 
52765 	3 
52784 	4 
52787 	3 
52797 	3 
52815 	3 
52818 	2 
52825 	3 
52833 	3 
52835 	3 
52836 	2 
52842 	3 
52853 	4 
52854 	3 
52855 	4 
52856 	3 
52862 	4 
52863 	4 
52866 	1 
52868 	3 
52869 	4 
52874 	4 
52875 	4 
52876 	3 
52877 	4 
52885 	4 
52887 	3 
52889 	1 
52895 	3 
52896 	4 
52908 	3 
52941 	3 
52943 	3 
52955 	4 
52957 	3 
52963 	4 
52968 	4 
52972 	4 
52974 	3 
52978 	4 
52980 	4 
52981 	4 
52982 	4 
52983 	4 
52984 	3 
52985 	4 
52986 	3 
52988 	4 
52993 	4 
52995 	4 
52996 	3 
52998 	4 
53068 	2 
53083 	3 
53149 	3 
53192 	3 
53194 	3 
53195 	3 
53201 	3 
53231 	3 
53272 	4 
53276 	3 
53289 	4 
53324 	4 
53336 	2 
53337 	4 
53343 	4 
53348 	4 
53352 	3 
53357 	4 
53362 	3 
53367 	4 
53368 	4 
53378 	4 
53384 	3 
53385 	4 
53391 	3 
53392 	4 
53397 	4 
53399 	4 
53419 	4 
53420 	4 
53433 	4 
53446 	4 
53451 	3 
53455 	4 
53457 	4 
53463 	1 
53464 	4 
53467 	4 
53469 	4 
53472 	4 
53475 	4 
53478 	3 
53480 	3 
53481 	4 
53483 	4 
53484 	4 
53486 	4 
53487 	3 
53488 	4 
53490 	4 
53491 	4 
53492 	4 
53498 	4 
53499 	4 
53502 	3 
53505 	4 
53512 	4 
53513 	2 
53517 	4 
53518 	4 
53519 	3 
53522 	4 
53529 	3 
53533 	4 
53543 	2 
53545 	4 
53547 	4 
53553 	4 
53562 	4 
53564 	3 
53565 	3 
53567 	4 
53573 	4 
53574 	4 
53575 	3 
53576 	4 
53577 	3 
53578 	4 
53579 	3 
53580 	4 
53582 	4 
53584 	4 
53585 	3 
53588 	3 
53590 	4 
53593 	3 
53594 	4 
53596 	4 
53599 	4 
53602 	3 
53610 	4 
53611 	4 
53612 	4 
53614 	1 
53615 	3 
53617 	4 
53618 	4 
53644 	4 
53646 	3 
53651 	4 
53658 	4 
53659 	4 
53660 	3 
53662 	3 
53663 	3 
53664 	3 
53665 	4 
53666 	3 
53669 	3 
53673 	3 
53674 	3 
53676 	3 
53678 	3 
53680 	4 
53681 	3 
53682 	4 
53685 	4 
53687 	4 
53688 	4 
53689 	4 
53690 	4 
53691 	4 
53692 	4 
53693 	4 
53694 	4 
53695 	4 
53696 	4 
53697 	4 
53698 	1 
53699 	4 
53704 	4 
53705 	3 
53707 	4 
53723 	3 
53725 	4 
53727 	4 
53730 	4 
53732 	4 
53735 	4 
53738 	3 
53740 	3 
53748 	4 
53750 	4 
53751 	4 
53753 	4 
53754 	3 
53756 	4 
53757 	4 
53759 	4 
53760 	4 
53764 	3 
53767 	4 
53768 	4 
53769 	4 
53770 	4 
53771 	4 
53772 	1 
53773 	4 
53774 	4 
53775 	4 
53776 	4 
53777 	4 
53778 	4 
53780 	4 
53781 	4 
53782 	3 
53783 	4 
53784 	3 
53785 	4 
53786 	4 
53787 	3 
53788 	4 
53789 	4 
53790 	4 
53791 	4 
53792 	4 
53793 	3 
53794 	4 
53795 	4 
53796 	4 
53797 	4 
53798 	2 
53799 	4 
53806 	4 
53810 	3 
53817 	3 
53821 	3 
53829 	4 
53832 	4 
53833 	3 
53841 	4 
53845 	2 
53848 	4 
53850 	4 
53852 	4 
53853 	3 
53854 	4 
53856 	4 
53857 	4 
53859 	4 
53860 	4 
53861 	4 
53862 	4 
53863 	3 
53864 	4 
53865 	4 
53866 	4 
53868 	3 
53869 	4 
53871 	3 
53872 	3 
53873 	3 
53874 	4 
53875 	3 
53877 	4 
53878 	3 
53879 	3 
53880 	3 
53881 	4 
53882 	3 
53884 	3 
53885 	3 
53886 	3 
53888 	3 
53889 	4 
53890 	4 
53891 	4 
53892 	4 
53893 	4 
53894 	4 
53895 	4 
53896 	4 
53897 	4 
53898 	3 
53899 	4 
53903 	3 
53906 	4 
53908 	4 
53910 	4 
53914 	4 
53915 	2 
53916 	4 
53917 	4 
53923 	3 
53924 	4 
53925 	4 
53926 	4 
53927 	4 
53928 	4 
53929 	3 
53930 	4 
53931 	4 
53934 	4 
53935 	4 
53937 	4 
53938 	4 
53941 	4 
53942 	3 
53944 	3 
53945 	4 
53946 	4 
53947 	3 
53948 	4 
53949 	4 
53950 	4 
53953 	4 
53954 	4 
53955 	4 
53956 	4 
53957 	4 
53958 	4 
53959 	3 
53961 	4 
53962 	4 
53963 	3 
53964 	4 
53965 	4 
53966 	4 
53967 	4 
53968 	4 
53970 	3 
53972 	4 
53973 	3 
53974 	4 
53975 	3 
53976 	3 
53978 	3 
53979 	4 
53980 	4 
53981 	3 
53982 	4 
53983 	4 
53984 	4 
53985 	4 
53986 	4 
53987 	4 
53988 	4 
53989 	4 
53990 	3 
53991 	4 
53992 	4 
53993 	4 
53994 	4 
53995 	4 
53996 	4 
53997 	4 
53998 	4 
54001 	3 
54010 	3 
54012 	3 
54024 	4 
54026 	3 
54027 	3 
54031 	4 
54039 	4 
54041 	3 
54047 	4 
54049 	3 
54063 	3 
54064 	3 
54065 	3 
54069 	3 
54072 	3 
54075 	3 
54076 	4 
54080 	3 
54092 	3 
54093 	3 
54094 	3 
54096 	3 
54098 	3 
54099 	3 
54102 	2 
54103 	3 
54113 	4 
54115 	3 
54117 	4 
54122 	4 
54132 	4 
54134 	3 
54135 	2 
54142 	3 
54154 	3 
54155 	3 
54156 	3 
54157 	3 
54161 	1 
54164 	3 
54165 	3 
54169 	3 
54171 	4 
54172 	3 
54181 	3 
54186 	3 
54187 	3 
54192 	3 
54195 	3 
54204 	4 
54205 	4 
54208 	3 
54209 	3 
54213 	3 
54214 	4 
54218 	2 
54223 	4 
54225 	4 
54226 	3 
54231 	4 
54234 	4 
54236 	3 
54237 	3 
54243 	4 
54244 	4 
54245 	4 
54247 	3 
54248 	4 
54249 	4 
54252 	4 
54254 	4 
54259 	3 
54260 	4 
54261 	3 
54263 	3 
54266 	3 
54267 	3 
54273 	3 
54274 	3 
54276 	3 
54284 	3 
54285 	3 
54286 	3 
54290 	3 
54291 	3 
54292 	2 
54293 	3 
54301 	4 
54304 	4 
54305 	4 
54308 	3 
54311 	3 
54313 	4 
54316 	4 
54318 	4 
54319 	4 
54320 	4 
54321 	3 
54323 	4 
54324 	3 
54325 	3 
54326 	3 
54327 	4 
54328 	4 
54330 	4 
54331 	4 
54332 	4 
54333 	4 
54334 	4 
54335 	3 
54336 	4 
54337 	2 
54338 	4 
54339 	3 
54340 	3 
54342 	1 
54345 	4 
54346 	3 
54347 	4 
54348 	4 
54349 	4 
54351 	3 
54353 	4 
54362 	4 
54363 	3 
54365 	3 
54371 	4 
54374 	2 
54377 	3 
54386 	3 
54398 	3 
54399 	3 
54401 	2 
54404 	4 
54405 	3 
54406 	3 
54408 	4 
54409 	3 
54410 	3 
54412 	3 
54416 	3 
54419 	3 
54420 	4 
54421 	3 
54422 	3 
54423 	3 
54424 	3 
54425 	4 
54428 	4 
54429 	3 
54430 	4 
54431 	3 
54432 	4 
54434 	4 
54436 	3 
54437 	4 
54438 	4 
54439 	4 
54449 	4 
54452 	4 
54453 	4 
54454 	3 
54455 	4 
54470 	4 
54471 	3 
54472 	4 
54474 	4 
54475 	4 
54476 	4 
54483 	4 
54486 	4 
54493 	3 
54494 	4 
54497 	2 
54499 	3 
54501 	3 
54502 	4 
54503 	4 
54504 	3 
54505 	3 
54506 	4 
54507 	4 
54508 	3 
54510 	4 
54511 	1 
54512 	4 
54513 	3 
54514 	3 
54515 	4 
54518 	3 
54519 	4 
54520 	4 
54521 	3 
54522 	4 
54523 	4 
;54524	3 
54525 	4 
54526 	4 
54527 	3 
54528 	4 
54529 	4 
54530 	4 
54531 	4 
54532 	4 
54533 	4 
54534 	3 
54535 	4 
54539 	3 
54540 	3 
54541 	4 
54563 	3 
54568 	4 
54569 	4 
54575 	3 
54579 	4 
54584 	4 
54587 	3 
54594 	3 
54596 	3 
54597 	3 
54601 	4 
54602 	3 
54603 	4 
54604 	4 
54605 	4 
54606 	4 
54607 	4 
54608 	4 
54609 	4 
54610 	4 
54611 	4 
54612 	4 
54613 	4 
54614 	4 
54615 	4 
54616 	3 
54617 	4 
54618 	4 
54619 	4 
54620 	4 
54621 	4 
54622 	4 
54623 	3 
54624 	3 
54626 	4 
54627 	4 
54628 	4 
54631 	4 
54632 	4 
54633 	4 
54636 	4 
54640 	4 
54643 	3 
54644 	3 
54645 	4 
54646 	3 
54660 	4 
54662 	2 
54700 	4 
54701 	4 
54702 	4 
54703 	4 
54704 	4 
54706 	4 
54707 	4 
54708 	4 
54709 	4 
54710 	4 
54711 	4 
54712 	4 
54713 	4 
54714 	3 
54715 	3 
54716 	4 
54717 	4 
54718 	4 
54719 	4 
54722 	3 
54723 	3 
54724 	3 
54725 	3 
54726 	4 
54727 	3 
54728 	4 
54729 	4 
54730 	4 
54731 	4 
54732 	4 
54734 	3 
54736 	3 
54737 	4 
54738 	4 
54744 	4 
54749 	4 
54751 	3 
54752 	4 
54753 	3 
54755 	4 
54759 	4 
54764 	4 
54765 	4 
54766 	4 
54774 	3 
54776 	2 
54777 	4 
54778 	4 
54800 	4 
54801 	4 
54802 	4 
54803 	4 
54804 	4 
54805 	4 
54806 	4 
54807 	4 
54808 	3 
54809 	4 
54810 	4 
54811 	4 
54812 	4 
54814 	4 
54815 	4 
54816 	3 
54817 	4 
54818 	3 
54819 	3 
54820 	4 
54821 	3 
54822 	3 
54823 	1 
54824 	3 
54825 	4 
54826 	3 
54827 	3 
54828 	4 
54829 	4 
54830 	3 
54831 	4 
54832 	4 
54833 	4 
54834 	4 
54835 	4 
54836 	3 
54837 	4 
54839 	3 
54841 	4 
54842 	4 
54843 	3 
54844 	4 
54846 	4 
54848 	4 
54849 	4 
54851 	4 
54852 	3 
54853 	4 
54855 	4 
54857 	2 
54861 	4 
54863 	3 
54868 	3 
54871 	4 
54900 	4 
54901 	4 
54902 	4 
54903 	4 
54904 	4 
54905 	4 
54906 	3 
54907 	4 
54908 	4 
54909 	3 
54910 	4 
54911 	3 
54912 	4 
54913 	3 
54914 	4 
54915 	4 
54916 	3 
54917 	4 
54918 	4 
54919 	3 
54920 	4 
54921 	4 
54922 	3 
54923 	4 
54925 	4 
54927 	4 
54929 	4 
54932 	4 
54935 	4 
54936 	3 
54938 	3 
54939 	4 
54940 	4 
54943 	4 
54945 	3 
54952 	3 
55228 	3 
55248 	3 
55279 	3 
55294 	3 
55299 	2 
55437 	3 
55472 	3 
55493 	3 
55569 	3 
55572 	3 
55578 	3 
55585 	3 
55589 	3 
55591 	1 
55593 	3 
55597 	3 
55598 	3 
55655 	3 
55664 	2 
55680 	3 
55681 	3 
55690 	3 
55696 	3 
55773 	3 
56004 	2 
56016 	4 
56018 	3 
56021 	3 
56029 	2 
56033 	3 
56038 	3 
56041 	3 
56043 	3 
56045 	4 
56046 	2 
56067 	3 
56071 	4 
56074 	3 
56079 	3 
56080 	2 
56081 	4 
56082 	4 
56084 	4 
56091 	4 
56092 	4 
56093 	3 
56094 	4 
56095 	4 
56096 	2 
56097 	3 
56106 	3 
56109 	3 
56116 	3 
56125 	3 
56128 	3 
56137 	2 
56144 	3 
56146 	2 
56147 	3 
56151 	3 
56152 	3 
56158 	3 
56164 	3 
56167 	3 
56168 	3 
56171 	3 
56172 	3 
56173 	2 
56178 	3 
56180 	3 
56182 	3 
56183 	3 
56184 	3 
56185 	3 
56186 	4 
56187 	4 
56188 	3 
56189 	4 
56190 	4 
56192 	4 
56193 	3 
56194 	4 
56195 	4 
56196 	3 
56197 	4 
56198 	4 
56199 	4 
56202 	3 
56223 	4 
56227 	4 
56228 	3 
56247 	2 
56251 	3 
56257 	3 
56263 	3 
56267 	3 
56272 	4 
56273 	4 
56276 	4 
56278 	4 
56279 	4 
56280 	4 
56281 	4 
56284 	4 
56285 	4 
56286 	4 
56287 	3 
56288 	4 
56289 	4 
56290 	4 
56291 	4 
56294 	1 
56295 	4 
56296 	4 
56297 	4 
56298 	4 
56307 	3 
56312 	2 
56317 	4 
56331 	4 
56342 	3 
56357 	3 
56371 	3 
56373 	4 
56374 	3 
56376 	4 
56378 	4 
56380 	4 
56381 	4 
56382 	4 
56383 	4 
56384 	4 
56385 	3 
56386 	3 
56387 	4 
56389 	4 
56390 	4 
56391 	4 
56393 	4 
56394 	4 
56395 	4 
56396 	4 
56434 	4 
56441 	3 
56443 	3 
56444 	3 
56459 	3 
56462 	3 
56473 	3 
56474 	3 
56475 	3 
56478 	3 
56479 	4 
56480 	4 
56483 	4 
56485 	3 
56487 	3 
56489 	4 
56490 	4 
56491 	4 
56492 	2 
56493 	4 
56494 	4 
56496 	4 
56497 	4 
56498 	4 
56499 	4 
56533 	3 
56543 	3 
56548 	3 
56565 	3 
56567 	4 
56569 	3 
56571 	2 
56575 	3 
56578 	3 
56582 	4 
56584 	3 
56585 	4 
56586 	3 
56592 	4 
56593 	4 
56594 	4 
56595 	4 
56596 	4 
56598 	4 
56641 	4 
56643 	4 
56645 	4 
56646 	4 
56649 	4 
56651 	2 
56652 	4 
56654 	4 
56664 	3 
56665 	4 
56666 	4 
56669 	4 
56670 	4 
56671 	3 
56673 	4 
56674 	4 
56675 	3 
56684 	3 
56688 	4 
56691 	2 
56693 	4 
56697 	4 
56739 	2 
56741 	3 
56742 	4 
56745 	4 
56746 	4 
56748 	3 
56751 	3 
56752 	4 
56755 	4 
56756 	4 
56757 	4 
56761 	4 
56763 	3 
56764 	4 
56766 	4 
56767 	4 
56768 	3 
56772 	4 
56774 	4 
56775 	4 
56777 	4 
56778 	1 
56781 	4 
56782 	4 
56783 	3 
56785 	4 
56786 	3 
56788 	4 
56790 	4 
56792 	4 
56793 	3 
56835 	4 
56836 	4 
56837 	3 
56838 	3 
56839 	4 
56840 	4 
56841 	4 
56842 	4 
56843 	4 
56844 	4 
56845 	3 
56846 	4 
56849 	4 
56851 	4 
56854 	4 
56856 	3 
56862 	4 
56863 	4 
56867 	4 
56869 	4 
56870 	4 
56871 	4 
56872 	4 
56873 	4 
56875 	3 
56876 	4 
56878 	4 
56879 	4 
56880 	4 
56881 	4 
56882 	4 
56883 	4 
56885 	4 
56886 	3 
56889 	4 
56891 	4 
56898 	4 
56944 	4 
56946 	3 
56948 	4 
56949 	4 
56950 	4 
56951 	3 
56952 	4 
56954 	3 
56956 	3 
56957 	3 
56958 	4 
56959 	3 
56961 	4 
56962 	4 
56964 	2 
56966 	3 
56969 	3 
56970 	4 
56973 	4 
56975 	4 
56976 	4 
56977 	3 
56978 	4 
56982 	4 
56984 	4 
56985 	2 
56986 	3 
56987 	4 
56991 	4 
56992 	4 
56994 	3 
56995 	4 
56996 	4 
57001 	4 
57003 	4 
57004 	4 
57006 	3 
57007 	4 
57008 	4 
57011 	4 
57012 	4 
57014 	4 
57016 	3 
57020 	4 
57021 	4 
57022 	4 
57023 	4 
57024 	4 
57025 	4 
57026 	4 
57027 	4 
57028 	4 
57029 	4 
57030 	4 
57031 	4 
57032 	4 
57033 	4 
57034 	3 
57035 	4 
57036 	1 
57037 	4 
57038 	4 
57039 	4 
57040 	4 
57041 	4 
57042 	4 
57043 	4 
57044 	4 
57045 	4 
57046 	3 
57047 	4 
57048 	4 
57049 	4 
57051 	4 
57052 	4 
57053 	4 
57054 	4 
57055 	4 
57056 	4 
57057 	4 
57060 	4 
57061 	4 
57063 	4 
57065 	3 
57066 	3 
57067 	3 
57070 	3 
57071 	3 
57073 	3 
57074 	3 
57075 	4 
57076 	3 
57077 	3 
57078 	3 
57079 	4 
57080 	4 
57081 	4 
57082 	4 
57083 	1 
57085 	4 
57086 	4 
57087 	4 
57088 	4 
57089 	3 
57090 	4 
57091 	3 
57093 	4 
57094 	4 
57095 	4 
57096 	4 
57098 	4 
57099 	4 
57102 	4 
57105 	4 
57106 	3 
57110 	4 
57111 	4 
57113 	4 
57119 	4 
57124 	4 
57126 	4 
57127 	2 
57128 	4 
57129 	4 
57131 	3 
57132 	4 
57134 	3 
57137 	4 
57140 	4 
57143 	3 
57144 	3 
57153 	4 
57154 	4 
57155 	4 
57156 	3 
57162 	3 
57169 	4 
57171 	3 
57173 	4 
57175 	4 
57176 	4 
57177 	4 
57178 	2 
57179 	4 
57180 	4 
57181 	3 
57182 	4 
57183 	4 
57184 	4 
57185 	4 
57186 	4 
57187 	4 
57188 	4 
57189 	4 
57190 	4 
57191 	4 
57192 	4 
57193 	3 
57194 	4 
57195 	4 
57196 	4 
57197 	4 
57198 	4 
57204 	4 
57206 	4 
57208 	4 
57211 	4 
57213 	4 
57216 	4 
57217 	4 
57231 	4 
57232 	3 
57233 	4 
57237 	3 
57238 	4 
57242 	4 
57245 	2 
57247 	4 
57248 	4 
57249 	4 
57251 	3 
57253 	4 
57254 	4 
57256 	3 
57257 	4 
57259 	3 
57260 	4 
57261 	4 
57265 	3 
57268 	3 
57271 	4 
57273 	4 
57274 	4 
57277 	3 
57278 	3 
57279 	3 
57281 	4 
57285 	4 
57290 	3 
57292 	4 
57293 	4 
57294 	4 
57295 	4 
57296 	4 
57297 	3 
57298 	4 
57299 	4 
57303 	4 
57304 	4 
57306 	3 
57307 	4 
57308 	4 
57309 	4 
57313 	3 
57314 	4 
57315 	4 
57317 	4 
57318 	4 
57320 	4 
57324 	4 
57326 	4 
57328 	2 
57329 	4 
57333 	4 
57338 	4 
57339 	4 
57343 	4 
57345 	4 
57348 	3 
57349 	4 
57355 	3 
57358 	4 
57359 	4 
57361 	4 
57362 	3 
57363 	3 
57368 	3 
57370 	4 
57377 	4 
57378 	3 
57381 	3 
57385 	3 
57387 	3 
57388 	3 
57389 	4 
57390 	3 
57395 	3 
57396 	4 
57398 	3 
57399 	3 
57401 	4 
57402 	4 
57405 	3 
57407 	4 
57408 	4 
57409 	4 
57411 	3 
57413 	4 
57414 	4 
57415 	4 
57416 	4 
57417 	4 
57420 	4 
57425 	4 
57426 	3 
57431 	4 
57432 	3 
57437 	4 
57438 	4 
57439 	3 
57445 	3 
57447 	2 
57451 	3 
57453 	3 
57458 	3 
57460 	3 
57461 	2 
57462 	3 
57464 	3 
57465 	3 
57466 	3 
57469 	4 
57474 	3 
57475 	3 
57476 	3 
57477 	4 
57481 	4 
57482 	4 
57483 	3 
57485 	3 
57486 	4 
57489 	3 
57491 	3 
57492 	3 
57493 	3 
57494 	1 
57496 	3 
57498 	4 
57499 	3 
57502 	4 
57503 	4 
57504 	3 
57505 	4 
57506 	4 
57507 	4 
57508 	4 
57509 	4 
57510 	4 
57511 	4 
57512 	4 
57513 	4 
57514 	4 
57516 	1 
57517 	4 
57518 	4 
57519 	4 
57520 	4 
57522 	3 
57523 	4 
57525 	4 
57536 	4 
57537 	4 
57540 	3 
57541 	4 
57543 	4 
57544 	4 
57545 	3 
57554 	3 
57558 	4 
57562 	3 
57564 	4 
57565 	4 
57566 	4 
57571 	4 
57573 	4 
57574 	3 
57575 	4 
57577 	4 
57581 	4 
57582 	4 
57583 	3 
57584 	3 
57585 	4 
57586 	3 
57589 	4 
57590 	4 
57595 	3 
57598 	3 
57600 	4 
57602 	3 
57603 	4 
57604 	4 
57605 	4 
57606 	3 
57608 	3 
57609 	4 
57612 	4 
57614 	4 
57622 	3 
57623 	4 
57625 	4 
57633 	3 
57634 	4 
57635 	4 
57636 	4 
57637 	4 
57640 	4 
57642 	4 
57643 	4 
57646 	4 
57647 	4 
57649 	3 
57655 	3 
57657 	4 
57658 	4 
57661 	4 
57662 	3 
57663 	4 
57666 	4 
57669 	3 
57671 	3 
57673 	4 
57674 	4 
57678 	4 
57679 	1 
57680 	4 
57682 	3 
57688 	4 
57694 	4 
57696 	4 
57698 	4 
57699 	4 
57707 	3 
57708 	4 
57710 	4 
57713 	3 
57714 	4 
57717 	4 
57718 	4 
57719 	4 
57720 	4 
57722 	4 
57723 	4 
57728 	4 
57729 	4 
57730 	3 
57731 	3 
57732 	4 
57734 	4 
57735 	4 
57736 	4 
57737 	4 
57738 	4 
57739 	4 
57740 	4 
57741 	4 
57742 	4 
57743 	4 
57744 	4 
57745 	1 
57746 	3 
57749 	2 
57752 	4 
57754 	4 
57758 	4 
57760 	4 
57761 	4 
57762 	4 
57763 	4 
57766 	3 
57767 	4 
57768 	4 
57769 	4 
57771 	4 
57772 	4 
57773 	4 
57774 	3 
57776 	3 
57777 	4 
57778 	4 
57779 	4 
57780 	4 
57781 	4 
57782 	3 
57786 	4 
57789 	4 
57792 	4 
57793 	3 
57796 	4 
57797 	3 
57798 	4 
57799 	3 
57800 	4 
57803 	3 
57805 	4 
57806 	3 
57807 	4 
57808 	4 
57809 	4 
57811 	4 
57813 	4 
57814 	4 
57816 	1 
57818 	4 
57821 	4 
57823 	3 
57824 	4 
57825 	3 
57826 	3 
57827 	4 
57828 	4 
57829 	4 
57832 	3 
57834 	4 
57835 	4 
57837 	4 
57839 	4 
57840 	4 
57841 	4 
57842 	4 
57844 	4 
57845 	3 
57846 	4 
57851 	4 
57853 	3 
57857 	4 
57859 	4 
57860 	4 
57865 	4 
57866 	3 
57868 	4 
57870 	4 
57871 	4 
57872 	3 
57874 	4 
57875 	4 
57876 	4 
57881 	4 
57882 	4 
57883 	3 
57886 	4 
57887 	4 
57889 	4 
57891 	4 
57894 	4 
57895 	4 
57896 	4 
57899 	4 
57900 	4 
57902 	3 
57903 	4 
57905 	4 
57906 	3 
57907 	4 
57908 	4 
57909 	4 
57910 	4 
57911 	4 
57912 	4 
57913 	4 
57914 	4 
57915 	4 
57916 	3 
57921 	4 
57922 	3 
57923 	4 
57926 	4 
57927 	4 
57932 	3 
57936 	4 
57941 	4 
57942 	4 
57947 	3 
57948 	4 
57949 	4 
57954 	4 
57955 	4 
57956 	4 
57957 	2 
57960 	4 
57962 	4 
57964 	4 
57965 	3 
57966 	4 
57969 	4 
57971 	4 
57972 	2 
57973 	4 
57974 	4 
57975 	4 
57976 	4 
57978 	4 
57980 	3 
57981 	4 
57985 	4 
57988 	4 
57989 	4 
57990 	4 
57991 	4 
57992 	4 
57993 	2 
57994 	4 
57995 	4 
57996 	3 
58001 	4 
58002 	4 
58003 	4 
58004 	4 
58005 	3 
58006 	4 
58007 	4 
58008 	4 
58009 	3 
58010 	3 
58011 	4 
58012 	4 
58013 	3 
58015 	3 
58016 	4 
58020 	4 
58021 	4 
58022 	4 
58024 	4 
58025 	4 
58026 	4 
58027 	2 
58030 	4 
58032 	4 
58034 	4 
58035 	3 
58036 	4 
58038 	4 
58040 	3 
58041 	3 
58044 	4 
58045 	3 
58046 	3 
58047 	4 
58048 	3 
58049 	4 
58100 	4 
58101 	4 
58102 	3 
58104 	4 
58107 	4 
58108 	4 
58109 	4 
58111 	4 
58113 	4 
58114 	4 
58116 	4 
58117 	4 
58118 	4 
58122 	3 
58125 	4 
58126 	4 
58127 	4 
58128 	4 
58129 	4 
58130 	4 
58131 	4 
58132 	4 
58135 	4 
58138 	3 
58139 	4 
58140 	4 
58141 	4 
58143 	3 
58145 	3 
58146 	4 
58147 	3 
58148 	4 
58150 	2 
58151 	3 
58158 	4 
58202 	4 
58203 	2 
58205 	4 
58207 	4 
58208 	3 
58210 	4 
58212 	4 
58214 	4 
58215 	3 
58220 	4 
58221 	3 
58222 	4 
58223 	4 
58224 	4 
58225 	4 
58230 	4 
58234 	4 
58235 	3 
58236 	4 
58237 	3 
58238 	1 
58239 	3 
58240 	4 
58241 	3 
58242 	3 
58243 	4 
58244 	3 
58245 	4 
58246 	3 
58247 	3 
58248 	3 
58249 	3 
58250 	4 
58251 	3 
58252 	4 
58254 	3 
58255 	4 
58257 	4 
58259 	3 
58264 	4 
58265 	3 
58268 	3 
58269 	3 
58301 	4 
58306 	4 
58311 	4 
58314 	3 
58316 	4 
58317 	4 
58319 	4 
58320 	4 
58321 	1 
58323 	4 
58326 	4 
58327 	4 
58329 	4 
58330 	4 
58331 	4 
58333 	3 
58334 	4 
58335 	4 
58336 	4 
58337 	4 
58338 	3 
58339 	3 
58340 	4 
58341 	4 
58342 	3 
58343 	3 
58344 	3 
58345 	3 
58346 	4 
58349 	4 
58351 	3 
58352 	3 
58353 	3 
58354 	4 
58356 	4 
58357 	3 
58358 	3 
58359 	3 
58360 	3 
58361 	3 
58362 	1 
58364 	3 
58365 	3 
58366 	3 
